image_id,accuracy,f1,jaccard,recall,precision
ISIC_0007038,0.9925079345703125,0.8865788865788865,0.796265560165975,0.8818933823529411,0.8913144449605203
ISIC_0014784,0.732940673828125,0.8291387625202569,0.7081443436499466,0.9954057475036332,0.7104664391353811
ISIC_0012876,0.4837799072265625,0.040989880091844545,0.020923771488105574,1.0,0.020923771488105574
ISIC_0014253,0.98968505859375,0.7725437415881561,0.6293859649122807,1.0,0.6293859649122807
ISIC_0015244,0.917236328125,0.8913766171346177,0.8040391632645688,0.9957939952570585,0.806779046583288
ISIC_0015254,0.928009033203125,0.8753895726586023,0.7783936120244246,0.8977734438485292,0.8540947276194403
ISIC_0011084,0.90875244140625,0.8419327553393953,0.7270154295626768,0.879549345556967,0.8074017743979721
ISIC_0012657,0.9951629638671875,0.9120665742024965,0.8383477817440081,1.0,0.8383477817440081
ISIC_0015264,0.99072265625,0.9348757497857756,0.8777152051488335,0.9920436462832461,0.8839376139355885
ISIC_0014987,0.9725799560546875,0.9273087658266251,0.8644694169997738,0.9994768050226718,0.8648607862370784
ISIC_0013056,0.8551025390625,0.41142927978182714,0.2589933671478736,1.0,0.2589933671478736
ISIC_0011151,0.9179840087890625,0.9527268889455677,0.9097215223890625,0.9930876420975431,0.9155186693936884
ISIC_0000329,0.991058349609375,0.9693257956448912,0.9404773996952768,0.9452782031648801,0.9946288537974004
ISIC_0006612,0.98736572265625,0.8872241895941161,0.7973072215422277,0.7973072215422277,1.0
ISIC_0010330,0.651611328125,0.6664134182689498,0.49971514965598846,1.0,0.49971514965598846
ISIC_0015641,0.9736785888671875,0.9607249379567859,0.9244183499101783,0.9997630668625314,0.9246209133140503
ISIC_0012945,0.948577880859375,0.18044747081712062,0.099171344560278,1.0,0.099171344560278
ISIC_0010020,0.928466796875,0.9173512922675504,0.8473212831786354,0.850339913714211,0.995827910893363
ISIC_0010174,0.868743896484375,0.8030046260248249,0.6708502334124129,0.9804820759465355,0.6799301919720768
ISIC_0000425,0.96380615234375,0.9583932643395897,0.9201104711865549,0.981109714490932,0.9367049545688325
ISIC_0016024,0.965118408203125,0.7743336623889439,0.6317654639175257,0.635450421257291,0.9909044972208186
ISIC_0016015,0.9877471923828125,0.9039358774973083,0.8247107618423924,0.8247107618423924,1.0
ISIC_0016028,0.9942626953125,0.8735709482178884,0.7755223880597015,0.9923605805958747,0.7801801801801802
ISIC_0013052,0.96923828125,0.9386562804284323,0.8844036697247707,0.9486438280337044,0.9288768443239988
ISIC_0014952,0.903839111328125,0.8361840395113076,0.7184847672652551,0.7184847672652551,1.0
ISIC_0015955,0.9410858154296875,0.8732644017725258,0.7750393287886733,0.7771675625146062,0.9964791370140086
ISIC_0012988,0.99566650390625,0.9295285359801488,0.8683356513676402,0.9984008528784648,0.8695450324976788
ISIC_0015961,0.9917449951171875,0.9322818875954438,0.8731535756154748,1.0,0.8731535756154748
ISIC_0014928,0.9854736328125,0.9276705667831636,0.8650984837749752,0.988824101068999,0.8736405266170578
ISIC_0013356,0.9975738525390625,0.9310793237971392,0.8710462287104623,0.9916897506925207,0.8774509803921569
ISIC_0014428,0.9968719482421875,0.9648189462845375,0.9320291777188329,0.9968085106382979,0.9348187562354506
ISIC_0012697,0.99395751953125,0.9138381201044387,0.8413461538461539,1.0,0.8413461538461539
ISIC_0002287,0.964324951171875,0.8149730927508706,0.6877253906771738,0.6877253906771738,1.0
ISIC_0000416,0.98577880859375,0.9433572383614927,0.8927873001265386,0.8976405274115198,0.9939805327868853
ISIC_0000059,0.966949462890625,0.9612702499731788,0.9254286304482545,0.9628196862239415,0.9597257926306769
ISIC_0014739,0.952392578125,0.8540419161676647,0.7452645329849772,1.0,0.7452645329849772
ISIC_0008347,0.9943084716796875,0.9149760656485069,0.8432773109243697,0.9052774018944519,0.9248847926267281
ISIC_0013304,0.9825286865234375,0.8575693494215698,0.7506533101045296,0.7772266065388952,0.9564372918978913
ISIC_0010457,0.778289794921875,0.8480920020909566,0.736249773098566,0.7387843572976813,0.9953618493705367
ISIC_0013455,0.976806640625,0.9492453586216109,0.9033939239862717,0.9036810986076673,0.9996483578310711
